id,dossier,kategorie,detail
MRA08,MRA,referenz_nachschaerfen,ÄP MRA Art. 1; neuer Art. 10 des Abkommens
MRA09,MRA,referenz_nachschaerfen,ÄP MRA Art. 2; Anhang 1 Kapitel 4
MRA10,MRA,referenz_nachschaerfen,ÄP MRA Art. 2; Anhang 1 Kapitel 15
MRA11,MRA,referenz_nachschaerfen,ÄP MRA Art. 1; neuer Art. 13bis des Abkommens
MRA14,MRA,referenz_nachschaerfen,"ÄP MRA, neuer Art. 11 des Abkommens"
MRA15,MRA,referenz_nachschaerfen,"ÄP MRA, Anhang 1 Kapitel 15"
MRA16,MRA,referenz_nachschaerfen,"ÄP MRA, Anhang 1 Kapitel 15"
MRA17,MRA,referenz_nachschaerfen,"ÄP MRA, neuer Art. 10 des Abkommens"
MRA19,MRA,referenz_nachschaerfen,"ÄP MRA, neuer Art. 11 des Abkommens"
MRA20,MRA,referenz_nachschaerfen,"ÄP MRA, neue Art. 1, 3, 10 und 11 des Abkommens"
GES01,Gesundheit,referenz_nachschaerfen,Gesundheitsabkommen Art. 2
GES02,Gesundheit,referenz_nachschaerfen,"Gesundheitsabkommen, Anhang I (ECDC)"
GES03,Gesundheit,referenz_nachschaerfen,Gesundheitsabkommen Art. 27
GES04,Gesundheit,referenz_nachschaerfen,"Gesundheitsabkommen, Präambel / Art. 4"
GES05,Gesundheit,referenz_nachschaerfen,"Gesundheitsabkommen, Anhang I (ECDC)"
GES06,Gesundheit,referenz_nachschaerfen,Gesundheitsabkommen Art. 27
FZA04,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 14a des Abkommens"
FZA06,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neue Art. 5a, 5g des Abkommens"
FZA07,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 5g des Abkommens"
FZA09,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 7e des Abkommens"
FZA11,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 5j des Abkommens"
FZA12,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 5g des Abkommens"
FZA13,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 5a des Abkommens"
FZA14,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 5h des Abkommens"
FZA15,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, Präambel-Ergänzung"
FZA16,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, Anhang I; Art. 16 der Richtlinie 2004/38/EG"
FZA17,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 7e des Abkommens"
FZA19,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 7h des Abkommens"
FZA20,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 7f des Abkommens"
FZA21,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 7b des Abkommens"
FZA22,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 7g des Abkommens"
FZA23,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 7a des Abkommens"
FZA24,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neue Art. 4a und 4b des Abkommens"
FZA26,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 7c des Abkommens"
FZA28,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, Anhang I"
FZA29,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 14a des Abkommens"
FZA30,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 5g des Abkommens"
FZA31,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 5j des Abkommens"
FZA32,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 7e des Abkommens"
FZA33,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 7h des Abkommens"
FZA34,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, Präambel-Ergänzung"
FZA35,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 5g des Abkommens"
FZA36,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, Anhang I; Art. 16 der Richtlinie 2004/38/EG"
FZA37,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 5a des Abkommens"
FZA42,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neue Art. 7a, 7e, 5j und 14a des Abkommens"
LAV012,Landverkehr,referenz_nachschaerfen,"Änderungsprotokoll, Art. 32a"
LAV014,Landverkehr,referenz_nachschaerfen,"Änderungsprotokoll, Art. 29a"
LAV019,Landverkehr,referenz_nachschaerfen,"Änderungsprotokoll, Art. 32a"
ELE01,Strom,referenz_nachschaerfen,"Stromabkommen, Art. 1 und 10"
ELE03,Strom,referenz_nachschaerfen,"Stromabkommen, Anhang I, Anpassung zu Art. 21 der Verordnung"
ELE04,Strom,referenz_nachschaerfen,"Stromabkommen, Art. 4"
ELE10,Strom,referenz_nachschaerfen,"Stromabkommen, Art. 7"
ELE11,Strom,referenz_nachschaerfen,"Stromabkommen, Art. 5"
ELE17,Strom,referenz_nachschaerfen,"Stromabkommen, Art. 15"
ELE18,Strom,referenz_nachschaerfen,"Stromabkommen, Anhang I, Anpassung Verordnung 2015/1222"
ELE21,Strom,referenz_nachschaerfen,"Stromabkommen, Anhang I, Anpassungen zu den Netzkodex-Verord"
ELE23,Strom,referenz_nachschaerfen,"Stromabkommen, Art. 21"
ELE24,Strom,referenz_nachschaerfen,"Stromabkommen, Art. 22"
ELE25,Strom,referenz_nachschaerfen,"Stromabkommen, Anhang I, Anpassung zur Verordnung 2024/1366"
ELE26,Strom,referenz_nachschaerfen,"Stromabkommen, Anhang I, Anpassung zur Verordnung 1227/2011 "
ELE28,Strom,referenz_nachschaerfen,"Stromabkommen, Art. 51"
ELE31,Strom,referenz_nachschaerfen,"Stromabkommen, Art. 5 und 6"
ELE32,Strom,referenz_nachschaerfen,"Stromabkommen, Anhang I, Anpassung zu Art. 21 der Verordnung"
ELE33,Strom,referenz_nachschaerfen,"Stromabkommen, Art. 7"
ELE34,Strom,referenz_nachschaerfen,"Stromabkommen, Anhang I, Anpassung zur Verordnung 2019/943"
ELE37,Strom,referenz_nachschaerfen,"Stromabkommen, Anhang I, Anpassung Verordnung 2015/1222"
LMS01,Lebensmittelsicherheit,referenz_nachschaerfen,"Protokoll Lebensmittelsicherheit, Art. 1"
LMS02,Lebensmittelsicherheit,referenz_nachschaerfen,"Protokoll Lebensmittelsicherheit, Art. 2"
LMS03,Lebensmittelsicherheit,referenz_nachschaerfen,"Protokoll Lebensmittelsicherheit, Art. 6"
LMS11,Lebensmittelsicherheit,referenz_nachschaerfen,"Protokoll Lebensmittelsicherheit, Anhang I Abschnitt 2 H, An"
LMS12,Lebensmittelsicherheit,referenz_nachschaerfen,"Protokoll Lebensmittelsicherheit, Anhang I Abschnitt 2 A, An"
LMS14,Lebensmittelsicherheit,referenz_nachschaerfen,"Protokoll Lebensmittelsicherheit, Anhang I Abschnitt 2 M, An"
LMS15,Lebensmittelsicherheit,referenz_nachschaerfen,"Protokoll Lebensmittelsicherheit, Anhang I Abschnitt 2 P, An"
LMS16,Lebensmittelsicherheit,referenz_nachschaerfen,"Protokoll Lebensmittelsicherheit, Anhang I Abschnitt 2 K, An"
LMS20,Lebensmittelsicherheit,referenz_nachschaerfen,"Protokoll Lebensmittelsicherheit, Anhang I Abschnitt 2 P, An"
LMS21,Lebensmittelsicherheit,referenz_nachschaerfen,"Protokoll Lebensmittelsicherheit, Anhang I Abschnitt 2 H"
LWA01,Landwirtschaft,referenz_nachschaerfen,"ÄP-LwA, Präambel"
LWA03,Landwirtschaft,referenz_nachschaerfen,"ÄP-LwA, Präambel; Schiedsgerichtsprotokoll Art. I.1"
LWA05,Landwirtschaft,referenz_nachschaerfen,"Schiedsgerichtsprotokoll LwA, Art. I.2"
LWA07,Landwirtschaft,referenz_nachschaerfen,"ÄP-LwA, neuer Art. 7b; Schiedsgerichtsprotokoll Art. III.9"
LWA08,Landwirtschaft,referenz_nachschaerfen,"ÄP-LwA, Präambel und Schiedsgerichtsprotokoll"
LWA14,Landwirtschaft,referenz_nachschaerfen,"Schiedsgerichtsprotokoll LwA, Art. III.2"
LWA15,Landwirtschaft,referenz_nachschaerfen,"Schiedsgerichtsprotokoll LwA, Art. II.1"
FIN01,Finanzbeitrag,referenz_nachschaerfen,"Beitragsabkommen, Art. 1 und Präambel"
FIN04,Finanzbeitrag,referenz_nachschaerfen,"Beitragsabkommen, Art. 3 Buchstaben b und c"
FIN12,Finanzbeitrag,referenz_nachschaerfen,"Beitragsabkommen, Art. 10"
FIN13,Finanzbeitrag,referenz_nachschaerfen,"Beitragsabkommen, Art. 1"
FIN19,Finanzbeitrag,referenz_nachschaerfen,"Beitragsabkommen, Art. 3 Buchstabe c"
WSP01,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 1"
WSP02,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 2"
WSP03,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 3"
WSP04,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Anhang I"
WSP05,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Anhang III Art. 7"
WSP06,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 13"
WSP08,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 2"
WSP09,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Anhang III Art. 7"
WSP10,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 13"
WSP11,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Anhang I"
WSP14,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 6, 9 und Anhang II"
FZA43,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 5i des Abkommens"
FZA44,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 5i des Abkommens"
FZA49,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 5h des Abkommens"
FZA50,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, neuer Art. 7e des Abkommens"
FZA51,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, Präambel-Ergänzung"
FZA52,Personenfreizügigkeit,referenz_nachschaerfen,"IP FZA, Art. 10 (analog zu den anderen institutionellen Prot"
FZA60,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, Anhang II"
FZA62,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, Anhang III"
FZA63,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, Anhang III"
FZA76,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP FZA, Anhänge I–III; IP FZA, Anhang"
FZA78,Personenfreizügigkeit,referenz_nachschaerfen,"IP FZA, Anlage Art. III.3"
ELE52,Strom,referenz_nachschaerfen,"Stromabkommen, Art. 44"
ELE55,Strom,referenz_nachschaerfen,"Stromabkommen, Art. 46"
ELE59,Strom,referenz_nachschaerfen,"Stromabkommen, Art. 44"
ELE75,Strom,referenz_nachschaerfen,"Stromabkommen, Art. 3"
LMS53,Lebensmittelsicherheit,referenz_nachschaerfen,"Protokoll LMS, Art. 2"
LMS58,Lebensmittelsicherheit,referenz_nachschaerfen,"Protokoll LMS, Art. 2; Anhang I Abschnitt B"
LMS63,Lebensmittelsicherheit,referenz_nachschaerfen,"Protokoll LMS, Anhang I Abschnitt 2"
MRA35,MRA,referenz_nachschaerfen,"ÄP-MRA, Art. 1 (neuer Art. 1)"
LV22,Landverkehr,referenz_nachschaerfen,"IP-LandVA, Anhang Art. 1"
GE07,Gesundheit,referenz_nachschaerfen,"Gesundheitsabkommen, Präambel und Art. 4"
GE13,Gesundheit,referenz_nachschaerfen,"Gesundheitsabkommen, Art. 21 und Präambel"
GE16,Gesundheit,referenz_nachschaerfen,"Gesundheitsabkommen, Präambel"
LUV21,Luftverkehr,referenz_nachschaerfen,"IP-LuftVA, Art. 1 und 3"
LUV34,Luftverkehr,referenz_nachschaerfen,"ÄP-LuftVA, IP-LuftVA, Prot. st. Beihilfen LuftVA"
LUV39,Luftverkehr,referenz_nachschaerfen,"IP-LuftVA, Anhang Art. 1"
LUV40,Luftverkehr,referenz_nachschaerfen,"ÄP-LuftVA, Anhang Abschnitte 1–5"
EUPA16,EU-Programme,referenz_nachschaerfen,"EUPA, Art. 1"
EUPA24,EU-Programme,referenz_nachschaerfen,"EUPA, Protokoll 1 Art. 10"
EUPA25,EU-Programme,referenz_nachschaerfen,"EUPA, Protokoll 1 Art. 10"
EUPA30,EU-Programme,referenz_nachschaerfen,"EUPA, Protokoll 1 Art. 6"
EUPA32,EU-Programme,referenz_nachschaerfen,EUPA enthält kein eigenes Schiedsprotokoll – die Streitbeile
EUPA40,EU-Programme,referenz_nachschaerfen,"EUPA, Art. 1; Protokolle 1–3"
WSP18,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 12 und 13"
WSP19,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 1 und Art. 5"
WSP20,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 6 und 9; Anhang II"
WSP21,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 1"
WSP22,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Anhang I"
WSP24,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 16"
WSP27,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 2, 3, 9, 13"
WSP28,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 13"
WSP29,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Anhang I"
WSP30,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 9; Anhang II"
WSP32,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 3"
WSP33,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Anhang I"
WSP34,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Anhang III Art. 7"
WSP35,Weltraum,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 1"
LWA24,Landwirtschaft,referenz_nachschaerfen,"ÄP-LwA, Art. 2"
LWA27,Landwirtschaft,referenz_nachschaerfen,"ÄP-LwA, Präambel"
LWA38,Landwirtschaft,referenz_nachschaerfen,"Schiedsgerichtsprotokoll LwA, Art. I.2"
LWA40,Landwirtschaft,referenz_nachschaerfen,"ÄP-LwA, Art. 2"
INST25,Institutionell,referenz_nachschaerfen,"IP-LandVA, Art. 9 (analog in allen institutionellen Protokol"
INST26,Institutionell,referenz_nachschaerfen,"IP-LandVA, Art. 12 (analog in allen institutionellen Protoko"
INST46,Institutionell,referenz_nachschaerfen,EUSPA Art. 13; GE Art. 16; IP-LandVA Art. 11; LwA Schiedspro
GE35,Gesundheit,referenz_nachschaerfen,"Gesundheitsabkommen, Art. 12"
GE39,Gesundheit,referenz_nachschaerfen,"Gesundheitsabkommen, Art. 6, 15, 16, 27"
GE40,Gesundheit,referenz_nachschaerfen,"Gesundheitsabkommen, Art. 21"
LV38,Landverkehr,referenz_nachschaerfen,"ÄP-LandVA, Anhang 1 Abschnitt 4 (Richtlinie 2012/34/EU)"
LV39,Landverkehr,referenz_nachschaerfen,"ÄP-LandVA, Anhang 1 Abschnitt 4 (Richtlinie 2016/798)"
LUV41,Luftverkehr,referenz_nachschaerfen,"ÄP-LuftVA, Anhang Abschnitt 4 (Verordnung EU 598/2014)"
LUV42,Luftverkehr,referenz_nachschaerfen,"ÄP-LuftVA, Anhang Abschnitt 1 (Verordnung 95/93)"
LUV43,Luftverkehr,referenz_nachschaerfen,"ÄP-LuftVA, Anhang Abschnitt 4 (Verordnung 2003/87/EG)"
LUV44,Luftverkehr,referenz_nachschaerfen,"ÄP-LuftVA, Anhang Abschnitt 4 (Verordnung 598/2014)"
LWA44,Landwirtschaft,referenz_nachschaerfen,"ÄP-LwA, Anhang 12 Abschnitt B"
LWA45,Landwirtschaft,referenz_nachschaerfen,"Schiedsgerichtsprotokoll LwA, Art. II.1"
QS05,Institutionell,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 13"
QS06,Institutionell,referenz_nachschaerfen,Schiedsprotokoll LwA Art. IV.3; Beitragsabkommen Art. 16
QS07,Institutionell,referenz_nachschaerfen,"Alle Schiedsprotokolle: IP-LandVA, IP-LuftVA, IP-MRA, IP-FZA"
QS12,Institutionell,referenz_nachschaerfen,ÄP-LwA Präambel
QS20,Institutionell,referenz_nachschaerfen,Alle institutionellen Protokolle
QS24,Institutionell,referenz_nachschaerfen,Alle institutionellen Protokolle
QS25,Institutionell,referenz_nachschaerfen,Alle institutionellen Protokolle: Finanzbeitrags-Anhänge
QS27,Institutionell,referenz_nachschaerfen,Alle institutionellen Protokolle: Finanzbeitrags-Anhänge
QS28,Institutionell,referenz_nachschaerfen,IP-LandVA Anhang Art. 1; IP-LuftVA Anhang Art. 1
QS33,Institutionell,referenz_nachschaerfen,GE Art. 6; LMS Art. 7; IP-FZA Art. 5; ÄP-LwA
QS34,Institutionell,referenz_nachschaerfen,Alle Abkommen: acquired rights-Klausel
QS35,Institutionell,referenz_nachschaerfen,Alle institutionellen Protokolle
QS36,Institutionell,referenz_nachschaerfen,Alle institutionellen Protokolle: Art. 16
QS40,Institutionell,referenz_nachschaerfen,Alle institutionellen Protokolle: Art. 4
QS41,Institutionell,referenz_nachschaerfen,Alle institutionellen Protokolle: Art. 12
QS44,Institutionell,referenz_nachschaerfen,IP-LandVA Anhang Art. 1; IP-LuftVA Anhang Art. 1
QS45,Institutionell,referenz_nachschaerfen,Alle institutionellen Protokolle: Schiedsverfahrensordnung A
QS47,EU-Programme,referenz_nachschaerfen,"EUPA, Protokoll 1 Art. 8, 9, 15; Protokoll 2 Art. 2"
QS48,Institutionell,referenz_nachschaerfen,Stromabkommen Art. 14; LuftVA Protokoll staatliche Beihilfen
QS53,Institutionell,referenz_nachschaerfen,"Gesundheitsabkommen, Präambel und Art. 4"
QS55,Institutionell,referenz_nachschaerfen,"Beitragsabkommen, Präambel"
QS56,Institutionell,referenz_nachschaerfen,Stromabkommen Art. 14; LuftVA Beihilfeprotokoll; ÄP-LandVA
QS58,Institutionell,referenz_nachschaerfen,LMS Art. 7; ÄP-LandVA Art. 32a; ÄP-MRA Kapitel 15; GE Art. 1
QS59,Institutionell,referenz_nachschaerfen,Alle institutionellen Protokolle: Art. 12
QS60,Institutionell,referenz_nachschaerfen,Schiedsprotokoll LwA Art. IV.3; Beitragsabkommen Art. 16
RA03,Institutionell,referenz_nachschaerfen,"IP-LandVA, Art. 4; alle institutionellen Protokolle"
RA06,Institutionell,referenz_nachschaerfen,"IP-LSA, Art. 21; IP-MRA, Art. 11; kein entsprechender Schwei"
RA17,Institutionell,referenz_nachschaerfen,"Alle institutionellen Protokolle: Art. 4 (Mitsprache), Art. "
RB01,Institutionell,referenz_nachschaerfen,"Richli, Rechtsgutachten IWP, 9. April 2026, S. 32 (Rz. 126);"
RB02,Institutionell,referenz_nachschaerfen,"Richli, Rechtsgutachten IWP, 9. April 2026, S. 58 ff. (Rz. 2"
RB03,Institutionell,referenz_nachschaerfen,"Richli, Rechtsgutachten IWP, 9. April 2026, S. 24 (Rz. 99); "
RB04,Institutionell,referenz_nachschaerfen,"Richli, Rechtsgutachten IWP, 9. April 2026, S. 33 (Rz. 133)"
RB05,Institutionell,referenz_nachschaerfen,"Richli, Rechtsgutachten IWP, 9. April 2026, S. 4 f. (Executi"
RB06,Institutionell,referenz_nachschaerfen,"Richli, Rechtsgutachten IWP, 9. April 2026, Executive Summar"
RB07,Institutionell,referenz_nachschaerfen,"Richli, Rechtsgutachten IWP, 9. April 2026, Executive Summar"
RB08,Institutionell,referenz_nachschaerfen,"Richli, Rechtsgutachten IWP, 9. April 2026, S. 80 f. (Rz. 30"
WSE01,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 32 f. (Rz. 126–129); Botschaft 2026"
WSE02,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 24 (Rz. 99), S. 34 (Rz. 129 f.)"
WSE03,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 30 f. (Rz. 115–119)"
WSE04,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 26 f. (Rz. 106 ff.)"
WSE05,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 70 ff. (Rz. 260 ff.); S. 80 (Rz. 300)"
WSE06,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 82 ff. (Teil D)"
WSE07,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 60 f. (Rz. 235 ff.); Executive Summary "
WSE08,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 27 ff. (Rz. 107 ff.)"
WSE09,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 62 ff. (Rz. 237 ff.)"
WSE10,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 32 (Rz. 126)"
WSE11,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 19 ff. (Rz. 73 ff.)"
WSE12,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 31 f. (Rz. 120 ff.)"
WSE13,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 30 (Rz. 115–118), S. 58 ff. (Rz. 222 ff"
WSE14,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 54 ff. (Rz. 210 ff.)"
WSE15,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 80 f. (Rz. 303 ff.)"
BD01,Begriffe,referenz_nachschaerfen,Alle institutionellen Protokolle: Art. 5 und 6
BD02,Begriffe,referenz_nachschaerfen,Alle institutionellen Protokolle: Art. 16
BD03,Begriffe,referenz_nachschaerfen,Alle institutionellen Protokolle: Art. 11
BD05,Begriffe,referenz_nachschaerfen,Alle institutionellen Protokolle: Schiedsverfahrensordnung
BD06,Begriffe,referenz_nachschaerfen,Alle institutionellen Protokolle: Art. 4
BD09,Begriffe,referenz_nachschaerfen,Alle Abkommen: Acquired-rights-Klausel
BD13,Begriffe,referenz_nachschaerfen,"ÄP-FZA, neuer Art. 14a"
BD15,Begriffe,referenz_nachschaerfen,"ÄP-LandVA, neuer Art. 40"
BD17,Begriffe,referenz_nachschaerfen,"ÄP-MRA, Art. 1"
BD18,Begriffe,referenz_nachschaerfen,"ÄP-FZA, Art. 1"
BD19,Begriffe,referenz_nachschaerfen,"Protokoll LMS, Art. 1 und 2"
BD20,Begriffe,referenz_nachschaerfen,"ÄP-MRA, Art. 1"
BD25,Begriffe,referenz_nachschaerfen,"ÄP-LuftVA, Anhang Abschnitt 3"
BD26,Begriffe,referenz_nachschaerfen,"ÄP-LandVA, neuer Art. 29a"
BD28,Begriffe,referenz_nachschaerfen,"EUSPA-Abkommen, Art. 1"
BD30,Begriffe,referenz_nachschaerfen,"ÄP-LwA, Anhang 12"
BD32,Begriffe,referenz_nachschaerfen,Alle institutionellen Protokolle: Schiedsverfahrensordnung A
BD33,Begriffe,referenz_nachschaerfen,Grundwissen; relevant für IP-Protokolle Art. 10
BD34,Begriffe,referenz_nachschaerfen,"Richli, IWP 2026, S. 11 ff.; alle institutionellen Protokoll"
BD35,Begriffe,referenz_nachschaerfen,"Gesundheitsabkommen, Präambel und Art. 4"
BD36,Begriffe,referenz_nachschaerfen,Alle institutionellen Protokolle
BD37,Begriffe,referenz_nachschaerfen,Alle institutionellen Protokolle: Finanzbeitrags-Anhänge
BD38,Begriffe,referenz_nachschaerfen,"EUPA, Art. 12"
BD39,Begriffe,referenz_nachschaerfen,Alle Abkommen: Acquired-rights-Klausel
BD40,Begriffe,referenz_nachschaerfen,Alle institutionellen Protokolle: Schiedsverfahrensordnung A
SZ05,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP-FZA, neuer Art. 5h"
SZ18,Luftverkehr,referenz_nachschaerfen,"ÄP-LuftVA, Anhang Abschnitt 4 (Verordnung 598/2014)"
SZ19,Luftverkehr,referenz_nachschaerfen,"ÄP-LuftVA, neuer Art. 22"
SZ31,Landwirtschaft,referenz_nachschaerfen,"ÄP-LwA, Anhang 12"
SZ35,Institutionell,referenz_nachschaerfen,Alle Abkommen: Kündigungsklausel
SZ42,Begriffe,referenz_nachschaerfen,"IP-LandVA, Art. 6, 10, 11; alle institutionellen Protokolle"
SZ44,Begriffe,referenz_nachschaerfen,"IP-LandVA, Art. 11; alle institutionellen Protokolle"
SZ45,Begriffe,referenz_nachschaerfen,"Präambel aller Abkommen; Richli, IWP 2026 (differenzierte Si"
SZ46,Personenfreizügigkeit,referenz_nachschaerfen,"ÄP-FZA, neuer Art. 7e"
WSE18,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 37 (Rz. 146), S. 41 (Rz. 157), S. 51 ff"
WSE19,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 59 (Rz. 228 ff.)"
WSE20,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 60 f. (Rz. 231 ff.)"
WSE21,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 94 f. (Rz. 335 ff.)"
WSE22,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 107 ff."
WSE23,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 58 f. (Rz. 224 ff.)"
WSE24,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 59 (Rz. 226 f.)"
WSE25,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 95 ff. (Rz. 339 ff.), S. 100 ff."
WSE26,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 95 (Rz. 340), S. 105 f."
WSE27,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 11 ff., S. 32 f. (Rz. 125 ff.)"
WSE28,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 12 ff. (Rz. 34 ff.), S. 16 ff. (Rz. 48 "
WSE29,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 39 f. (Rz. 154 ff.)"
WSE30,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 51 ff. (Rz. 195 ff.)"
WSE31,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 55 f. (Rz. 213 f.)"
WSE32,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 20 (Rz. 80), S. 34 (Rz. 129 f.)"
WSE33,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 19 (Rz. 74), S. 22 (Rz. 87)"
WSE34,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 118"
WSE35,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 31 (Rz. 119)"
WSE36,Was sagen Experten?,referenz_nachschaerfen,"Richli, IWP 2026, S. 27 ff. (Rz. 107 ff.), S. 33 (Rz. 133)"
